,time,open,high,low,close,volume
250,2015-05-17,3.38,3.57,3.32,3.53,4831070
251,2015-05-24,3.53,3.7,3.49,3.53,5441230
252,2015-05-31,3.55,3.55,3.42,3.44,7369110
253,2015-06-07,3.46,3.86,3.44,3.84,10557170
254,2015-06-14,3.82,3.91,3.68,3.72,6865880
255,2015-06-21,3.72,3.82,3.67,3.74,5861610
256,2015-06-28,3.74,3.76,3.65,3.65,3533420
257,2015-07-05,3.67,3.68,3.59,3.63,6294680
258,2015-07-12,3.68,4.1,3.63,3.93,7400470
259,2015-07-19,3.93,4.07,3.9,3.97,2287560
260,2015-07-26,3.95,4.54,3.9,4.54,8112970
261,2015-08-02,4.54,4.96,4.11,4.42,11648580
262,2015-08-09,4.37,4.44,4.25,4.35,4034990
263,2015-08-16,4.35,4.37,4.14,4.3,4128820
264,2015-08-23,4.3,4.32,3.88,3.9,1536950
265,2015-08-30,3.9,3.93,3.57,3.69,6505880
266,2015-09-06,3.69,3.93,3.64,3.74,13173190
267,2015-09-13,3.69,3.81,3.64,3.67,14037630
268,2015-09-20,3.64,3.78,3.53,3.53,12883270
269,2015-09-27,3.29,3.6,3.29,3.48,6980580
270,2015-10-04,3.46,3.48,3.31,3.41,5898010
271,2015-10-11,3.38,3.43,3.22,3.29,2296450
272,2015-10-18,3.29,3.36,3.17,3.27,5181260
273,2015-10-25,3.27,3.29,3.03,3.22,5260360
274,2015-11-01,3.2,3.31,2.84,2.99,4365300
275,2015-11-08,2.99,3.15,2.99,3.06,4422550
276,2015-11-15,3.03,3.06,2.96,3.06,3215260
277,2015-11-22,3.03,3.43,3.01,3.41,6117670
278,2015-11-29,3.38,3.41,3.17,3.17,3470380
279,2015-12-06,3.17,3.2,2.96,3.03,2290590
280,2015-12-13,3.03,3.08,2.99,3.06,2109520
281,2015-12-20,3.03,3.17,2.99,3.17,3952370
282,2015-12-27,3.15,3.15,3.01,3.1,2488640
283,2016-01-03,3.08,3.15,3.03,3.13,2175900
284,2016-01-10,3.1,3.2,3.08,3.17,2473990
285,2016-01-17,3.17,3.2,3.08,3.08,2120990
286,2016-01-24,3.1,3.1,2.96,3.06,1852840
287,2016-01-31,3.03,3.1,3.03,3.06,2363170
288,2016-02-07,3.06,3.1,3.01,3.06,1962320
289,2016-02-14,,,,,0
290,2016-02-21,3.03,3.08,3.01,3.06,1648970
291,2016-02-28,3.03,3.08,3.03,3.08,2583600
292,2016-03-06,3.06,3.29,3.06,3.27,3540960
293,2016-03-13,3.27,3.48,3.27,3.34,3928950
294,2016-03-20,3.31,3.38,3.24,3.24,3849130
295,2016-03-27,3.29,3.41,3.27,3.36,3748560
296,2016-04-03,3.36,3.62,3.34,3.5,4698430
297,2016-04-10,3.48,3.6,3.46,3.57,3970920
298,2016-04-17,3.62,3.76,3.6,3.71,5434200
299,2016-04-24,3.69,3.69,3.48,3.55,3469530
300,2016-05-01,3.55,3.6,3.27,3.38,3748740
301,2016-05-08,3.34,3.46,3.31,3.43,2007620
302,2016-05-15,3.41,3.48,3.36,3.43,3464820
303,2016-05-22,3.43,3.62,3.41,3.48,2864770
304,2016-05-29,3.48,3.67,3.46,3.57,2988950
305,2016-06-05,3.57,3.62,3.41,3.43,2474670
306,2016-06-12,3.41,3.5,3.36,3.46,2384020
307,2016-06-19,3.46,3.48,3.36,3.48,2875090
308,2016-06-26,3.48,3.5,3.2,3.34,2637630
309,2016-07-03,3.29,3.29,3.2,3.27,1858590
310,2016-07-10,3.27,3.5,3.24,3.27,3417500
311,2016-07-17,3.24,3.27,2.89,3.01,1886280
312,2016-07-24,2.99,3.08,2.96,3.06,5091660
313,2016-07-31,3.03,3.06,2.94,3.01,4898680
314,2016-08-07,3.01,3.01,2.91,2.96,4864630
315,2016-08-14,2.94,3.08,2.91,3.01,4422240
316,2016-08-21,3.01,3.1,2.96,3.03,4419750
317,2016-08-28,3.03,3.06,2.94,2.94,2014860
318,2016-09-04,2.96,3.03,2.94,2.99,1517120
319,2016-09-11,2.96,3.03,2.91,3.01,3270480
320,2016-09-18,2.99,3.01,2.75,2.82,5604610
321,2016-09-25,2.96,3.2,2.96,3.08,5421700
322,2016-10-02,3.06,3.1,2.99,3.02,4687900
323,2016-10-09,3.01,3.1,3.0,3.01,4183460
324,2016-10-16,3.01,3.1,3.01,3.01,3122550
325,2016-10-23,3.01,3.34,3.01,3.24,8578190
326,2016-10-30,3.24,3.28,3.06,3.13,5476200
327,2016-11-06,3.13,3.43,3.08,3.43,5349500
328,2016-11-13,3.4,3.62,3.26,3.42,5647400
329,2016-11-20,3.36,3.51,3.35,3.42,4051840
330,2016-11-27,3.43,3.46,3.24,3.36,3368300
331,2016-12-04,3.36,3.36,3.02,3.26,2199010
332,2016-12-11,3.26,3.29,3.12,3.24,2534990
333,2016-12-18,3.21,3.29,3.16,3.26,4415970
334,2016-12-25,3.26,3.29,3.15,3.19,2392090
335,2017-01-01,3.19,3.21,3.14,3.19,1612850
336,2017-01-08,3.19,3.2,3.13,3.16,915490
337,2017-01-15,3.16,3.19,3.14,3.18,1622420
338,2017-01-22,3.18,3.23,3.14,3.21,2139150
339,2017-01-29,3.21,3.36,3.21,3.36,892030
340,2017-02-05,3.36,3.38,3.31,3.33,423580
341,2017-02-12,3.33,3.41,3.29,3.38,2556850
342,2017-02-19,3.38,3.43,3.33,3.42,2870190
343,2017-02-26,3.36,3.63,3.36,3.53,3730700
344,2017-03-05,3.52,3.53,3.42,3.48,5633420
345,2017-03-12,3.43,3.53,3.21,3.42,4434120
346,2017-03-19,3.42,3.51,3.24,3.44,6827040
347,2017-03-26,3.46,3.8,3.46,3.74,5026680
348,2017-04-02,3.74,4.3,3.68,4.3,4097360
349,2017-04-09,4.43,5.09,4.43,5.01,2927470
350,2017-04-16,4.99,6.52,4.99,6.02,2553650
351,2017-04-23,6.28,6.28,5.4,5.84,2754750
352,2017-04-30,5.77,6.4,5.65,6.17,2284960
353,2017-05-07,6.17,6.23,5.84,6.21,1979720
354,2017-05-14,6.26,6.77,6.21,6.55,2700860
355,2017-05-21,6.72,6.82,6.26,6.26,2703180
356,2017-05-28,6.21,6.59,6.16,6.56,2121090
357,2017-06-04,6.51,6.56,6.27,6.32,3106290
358,2017-06-11,6.32,6.67,6.31,6.52,2975820
359,2017-06-18,6.51,7.04,6.51,6.88,3485540
360,2017-06-25,6.77,7.55,6.77,7.51,4728900
361,2017-07-02,7.51,7.52,7.1,7.47,4189660
362,2017-07-09,7.5,7.71,7.4,7.52,4021030
363,2017-07-16,7.52,7.55,6.83,7.12,3942610
364,2017-07-23,7.12,7.23,6.91,7.15,2998040
365,2017-07-30,7.15,7.42,7.07,7.38,3860210
366,2017-08-06,7.3,7.74,7.28,7.74,5487800
367,2017-08-13,7.66,7.9,6.96,7.18,6132290
368,2017-08-20,7.34,7.52,7.31,7.43,4148870
369,2017-08-27,7.43,7.43,7.28,7.39,2393340
370,2017-09-03,7.36,7.58,7.28,7.52,4407550
371,2017-09-10,7.52,7.58,7.43,7.5,4224990
372,2017-09-17,7.5,7.9,7.5,7.87,6828820
373,2017-09-24,7.89,8.25,7.68,8.15,6875810
374,2017-10-01,8.11,8.31,8.05,8.17,7663410
375,2017-10-08,8.17,8.26,7.97,8.22,4974900
376,2017-10-15,8.22,8.54,8.14,8.43,7500060
377,2017-10-22,8.43,8.64,8.33,8.54,7010500
378,2017-10-29,8.51,8.65,8.43,8.59,5236440
379,2017-11-05,8.55,8.62,8.41,8.47,5549900
380,2017-11-12,8.46,8.85,8.46,8.81,7703580
381,2017-11-19,8.78,9.28,8.72,9.18,9771710
382,2017-11-26,9.16,9.61,9.1,9.61,9356690
383,2017-12-03,9.72,9.77,9.44,9.56,7703490
384,2017-12-10,9.55,9.57,9.09,9.17,5740460
385,2017-12-17,9.16,9.17,8.7,9.02,6201820
386,2017-12-24,9.02,9.28,9.02,9.28,4979570
387,2017-12-31,9.26,9.63,9.26,9.56,6747150
388,2018-01-07,9.56,10.04,9.56,9.99,6118080
389,2018-01-14,9.97,10.42,9.87,10.36,7367970
390,2018-01-21,10.35,10.47,9.8,10.01,6821710
391,2018-01-28,10.0,10.39,9.95,10.38,5052440
392,2018-02-04,10.39,10.76,10.23,10.36,8379150
393,2018-02-11,10.31,10.31,9.08,9.26,6501270
394,2018-02-18,9.3,9.91,9.3,9.91,3151410
395,2018-02-25,9.91,9.91,9.76,9.81,3054760
396,2018-03-04,9.8,10.05,9.4,10.0,6894180
397,2018-03-11,10.26,10.76,10.23,10.58,9070950
398,2018-03-18,10.58,11.11,10.52,10.52,6970720
399,2018-03-25,10.54,10.68,10.28,10.34,5671480
400,2018-04-01,10.34,10.98,10.32,10.92,7287420
401,2018-04-08,10.91,11.62,10.74,11.62,7837530
402,2018-04-15,11.7,11.73,10.5,10.52,5440180
403,2018-04-22,10.51,11.13,10.34,11.11,6770910
404,2018-04-29,11.17,11.22,10.43,10.67,4238690
405,2018-05-06,10.67,10.72,9.67,10.28,1799910
406,2018-05-13,10.28,10.51,9.85,10.09,3622310
407,2018-05-20,10.14,10.19,9.8,9.94,2716580
408,2018-05-27,9.94,9.96,9.35,9.64,3888050
409,2018-06-03,9.59,9.8,9.25,9.74,4091700
410,2018-06-10,9.74,10.44,9.61,10.22,4637530
411,2018-06-17,10.2,10.25,9.83,10.25,3700520
412,2018-06-24,10.25,10.28,9.61,10.06,6691210
413,2018-07-01,10.06,10.12,9.74,9.86,6112100
414,2018-07-08,9.86,9.9,7.79,7.9,3214370
415,2018-07-15,8.0,8.29,7.78,8.16,4465890
416,2018-07-22,8.16,8.4,8.02,8.34,5017750
417,2018-07-29,8.32,8.42,8.0,8.42,4690990
418,2018-08-05,8.45,8.55,7.81,8.03,4165590
