,time,open,high,low,close,volume
276,2023-08-13,63.28,66.0,58.4,60.0,7700978
277,2023-08-20,59.6,60.4,54.4,54.56,5258297
278,2023-08-27,54.4,62.08,54.4,61.6,6157451
279,2023-09-03,61.68,67.6,61.68,66.8,5979401
280,2023-09-10,66.4,68.8,65.6,68.8,3686688
281,2023-09-17,68.96,71.2,66.32,68.8,4648831
282,2023-09-24,68.0,73.6,67.12,71.2,4374076
283,2023-10-01,70.4,72.4,64.56,71.2,4758730
284,2023-10-08,71.2,79.2,68.88,78.0,4329571
285,2023-10-15,76.48,78.72,75.2,77.92,3131081
286,2023-10-22,77.92,79.44,71.2,75.76,4322879
287,2023-10-29,75.36,77.6,71.2,74.24,2380186
288,2023-11-05,74.0,76.96,67.52,76.8,2847602
289,2023-11-12,76.08,85.52,76.0,82.64,2868760
290,2023-11-19,82.64,84.4,79.2,82.32,2080108
291,2023-11-26,80.0,83.6,77.44,81.6,1610833
292,2023-12-03,82.24,83.84,76.8,82.4,1437591
293,2023-12-10,82.4,83.2,78.72,80.88,2093713
294,2023-12-17,79.2,81.2,78.72,80.64,1496351
295,2023-12-24,80.0,82.8,78.96,82.0,1847544
296,2023-12-31,82.08,85.6,81.36,85.6,2169728
297,2024-01-07,85.52,85.52,81.76,82.4,1786136
298,2024-01-14,82.48,82.64,77.92,78.24,2762742
299,2024-01-21,78.16,80.32,76.56,79.92,2524429
300,2024-01-28,79.92,85.44,78.24,84.0,3815304
301,2024-02-04,84.0,95.44,82.16,95.2,3905023
302,2024-02-11,95.2,101.52,94.4,100.0,2193470
303,2024-02-18,100.0,100.32,97.92,99.6,846249
304,2024-02-25,98.0,105.44,97.36,104.72,2334728
305,2024-03-03,104.72,121.28,102.4,112.8,3296862
306,2024-03-10,113.04,118.8,110.88,116.8,2677176
307,2024-03-17,118.0,129.68,117.2,117.6,7040414
308,2024-03-24,118.4,120.96,111.44,119.76,4294717
309,2024-03-31,118.08,126.0,113.28,124.8,4378118
310,2024-04-07,122.08,123.92,114.96,118.4,3592391
311,2024-04-14,116.16,117.92,110.16,115.92,3735463
312,2024-04-21,114.08,114.64,108.0,112.8,2182821
313,2024-04-28,112.8,130.96,112.24,128.8,6041624
314,2024-05-05,128.8,132.8,128.0,131.2,1635349
315,2024-05-12,131.52,135.92,128.48,131.6,3420504
316,2024-05-19,132.24,132.8,125.2,132.56,3585309
317,2024-05-26,135.2,136.72,124.8,128.8,4709630
318,2024-06-02,128.8,141.2,126.48,136.4,4923613
319,2024-06-09,137.6,138.8,133.28,136.0,3235047
320,2024-06-16,136.88,142.16,136.08,139.2,3460156
321,2024-06-23,139.52,146.24,136.4,143.2,3246512
322,2024-06-30,142.4,144.8,137.6,141.6,2377268
323,2024-07-07,140.16,147.2,137.6,144.0,2491790
324,2024-07-14,143.2,146.4,140.16,140.4,2839091
325,2024-07-21,140.4,141.6,136.16,140.8,2197064
326,2024-07-28,140.64,140.96,131.44,135.28,2198963
327,2024-08-04,136.0,138.4,131.2,135.92,2000561
328,2024-08-11,132.16,138.4,128.4,138.32,2822813
329,2024-08-18,138.32,142.4,136.56,139.44,2749101
330,2024-08-25,140.08,151.28,138.4,148.64,4277498
331,2024-09-01,148.88,148.88,140.8,145.36,3096938
332,2024-09-08,143.2,146.4,142.8,145.92,1193058
333,2024-09-15,144.08,145.76,141.52,143.2,1815110
334,2024-09-22,143.52,145.2,141.04,143.12,1947596
335,2024-09-29,143.12,143.28,141.44,142.4,1747733
336,2024-10-06,141.68,142.4,140.08,141.6,2086424
337,2024-10-13,141.28,146.8,139.84,144.0,2401330
338,2024-10-20,144.0,144.08,141.12,141.84,1357538
339,2024-10-27,140.96,141.52,134.8,134.8,2090327
340,2024-11-03,135.04,139.2,133.36,135.92,1518598
341,2024-11-10,135.92,139.04,134.16,136.0,1335930
342,2024-11-17,136.0,136.08,130.24,132.8,1798809
343,2024-11-24,132.64,139.04,127.6,138.56,3007009
344,2024-12-01,138.88,144.32,136.8,142.8,3680954
345,2024-12-08,142.88,146.4,141.28,145.2,2588334
346,2024-12-15,145.2,151.12,143.44,145.52,2398691
347,2024-12-22,145.6,150.8,144.8,147.2,2564394
348,2024-12-29,147.2,147.2,145.36,147.04,1763074
349,2025-01-05,147.04,156.0,145.44,150.0,2791264
350,2025-01-12,151.84,155.04,146.0,146.8,2424123
351,2025-01-19,146.72,150.0,137.68,149.6,2035283
352,2025-01-26,148.96,167.52,148.72,164.8,3822692
353,2025-02-02,,,,,0
354,2025-02-09,163.2,164.8,150.16,150.72,3515016
355,2025-02-16,150.0,154.88,148.96,152.4,2449815
356,2025-02-23,152.4,153.6,146.96,147.2,2136093
357,2025-03-02,147.2,147.92,140.0,146.4,3296280
358,2025-03-09,146.72,146.96,143.6,146.0,1838107
359,2025-03-16,146.0,146.0,140.8,144.08,2383271
360,2025-03-23,144.16,148.4,138.88,140.8,2196625
361,2025-03-30,140.24,140.8,134.0,135.2,1657163
