time,open,high,low,close,volume,FINANCIAL_PRODUCT,MARKET_PERCEPTION,LEADERSHIP,DIGITAL_BANKING,MACRO_REGULATION,SERVICE,FINANCIAL_FEE
2024-12-10,63.29,63.29,62.76,62.76,912700,0.0,0.0,0.3143,0.0,0.0,0.0,0.0
2024-12-11,62.76,62.96,61.89,61.96,1609700,0.0,0.0,0.3143,0.0,0.0,0.0,0.0
2024-12-12,62.09,62.69,62.09,62.09,671500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-13,61.89,62.16,61.69,61.83,1227700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,61.76,61.89,61.69,61.83,1121800,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2024-12-17,61.76,61.83,61.63,61.76,1048100,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2024-12-18,61.76,61.96,61.76,61.83,530300,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2024-12-19,61.63,61.63,61.23,61.36,1869700,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2024-12-20,61.36,61.69,61.29,61.43,1245900,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2024-12-23,61.49,61.63,61.36,61.36,707200,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2024-12-24,61.56,61.63,61.1,61.16,1024300,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2024-12-25,61.23,62.29,61.23,61.36,1827700,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2024-12-26,61.43,61.63,61.1,61.16,2202900,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2024-12-27,61.43,61.76,61.23,61.23,1639900,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2024-12-30,61.23,61.43,61.1,61.1,1706700,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2024-12-31,61.23,61.36,60.56,60.56,2374000,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2025-01-02,60.83,61.43,60.76,61.03,1630500,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2025-01-03,61.03,61.36,61.03,61.1,1402200,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2025-01-06,61.1,62.03,61.03,61.69,1936800,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2025-01-07,61.89,61.89,61.29,61.29,1252400,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2025-01-08,61.29,61.36,60.76,61.36,1052000,-1.0,0.0,1.0,0.0,0.2,-1.0,-1.0
2025-01-09,61.1,61.23,60.9,61.03,738300,0.0,0.0,1.0,1.0,0.2,-1.0,-1.0
2025-01-10,61.03,61.36,60.7,60.7,1112500,0.3333,0.0,1.0,1.0,0.6,-1.0,-1.0
2025-01-13,60.63,61.03,60.5,61.03,937600,0.3333,0.0,1.0,1.0,0.6,-1.0,-1.0
2025-01-14,61.03,61.03,60.56,60.9,677300,0.3333,0.0,1.0,1.0,0.6,-1.0,-1.0
2025-01-15,61.03,61.03,60.7,60.7,445300,0.5,0.0,0.9789,1.0,0.6571,-1.0,-1.0
2025-01-16,61.03,61.89,60.96,61.56,2460200,0.5314,1.0,0.9832,1.0,0.7429,-1.0,-1.0
2025-01-17,61.56,61.76,61.23,61.43,1122600,0.5314,1.0,0.9832,1.0,0.7429,-1.0,-1.0
2025-01-20,61.29,61.43,60.83,60.9,1761500,0.5314,1.0,0.9832,1.0,0.7429,-1.0,-1.0
2025-01-21,61.16,61.16,60.63,60.7,1264900,0.5314,1.0,0.9693,1.0,0.7429,-1.0,-1.0
2025-01-22,61.1,61.1,60.56,60.56,979100,0.5314,1.0,0.9693,1.0,0.7429,-1.0,-1.0
2025-01-23,60.63,61.69,60.63,61.43,1685100,0.5314,1.0,0.9693,1.0,0.7429,-1.0,-1.0
2025-01-24,61.16,61.76,61.16,61.49,944000,0.5314,1.0,0.9693,1.0,0.7429,-1.0,-1.0
2025-02-03,61.29,61.36,60.83,60.83,1435800,0.5314,1.0,0.9693,1.0,0.7429,-1.0,-1.0
2025-02-04,61.16,61.23,60.9,61.1,855200,0.9143,1.0,0.9632,1.0,0.9238,0.0,0.0
2025-02-05,61.1,61.63,61.1,61.49,1345800,0.9143,1.0,0.9632,1.0,0.9238,0.0,0.0
2025-02-06,61.63,62.03,61.56,61.69,1351600,0.9143,1.0,0.9632,1.0,0.9238,0.0,0.0
2025-02-07,61.69,61.89,61.43,61.76,2260900,0.9143,1.0,0.9632,1.0,0.9238,0.0,0.0
2025-02-10,61.69,61.69,61.03,61.23,2298100,0.9143,1.0,0.9632,1.0,0.9238,0.0,0.0
2025-02-11,61.23,61.29,60.9,61.03,1039400,0.9143,1.0,0.9632,1.0,0.9238,0.0,0.0
2025-02-12,61.03,61.43,60.76,60.76,1054100,0.7128,1.0,0.836,1.0,0.9238,0.0,0.0
2025-02-13,61.03,61.03,60.7,60.83,862300,0.7128,1.0,0.8032,1.0,0.9238,0.0,0.0
2025-02-14,61.23,61.23,60.76,60.83,947800,0.7128,1.0,0.8032,1.0,0.9238,0.0,0.0
2025-02-17,60.76,61.1,60.76,60.83,787100,0.7128,1.0,0.8032,1.0,0.9238,0.0,0.0
2025-02-18,60.83,61.1,60.7,60.83,1065500,0.7128,1.0,0.8032,1.0,0.9238,0.0,0.0
2025-02-19,60.83,60.9,60.63,60.9,1509500,0.7128,1.0,0.8032,1.0,0.9238,0.0,0.0
2025-02-20,61.23,61.29,60.9,60.9,1636600,0.7128,1.0,0.7539,1.0,0.9238,0.0,0.0
2025-02-21,61.16,61.83,61.16,61.83,2513400,0.7128,1.0,0.7539,1.0,0.9238,0.0,0.0
2025-02-24,61.96,62.09,61.56,62.09,1956000,0.7128,1.0,0.7539,1.0,0.9238,0.0,0.0
2025-02-25,62.09,62.16,61.43,61.49,1926600,0.7128,1.0,0.7539,1.0,0.9238,0.0,0.0
2025-02-26,61.49,61.69,61.23,61.29,769200,0.7128,1.0,0.7539,1.0,0.9238,0.0,0.0
2025-02-27,63.02,63.35,62.42,62.42,5028800,0.6683,1.0,0.8032,1.0,0.9143,0.0,0.0
2025-02-28,62.56,62.56,61.96,61.96,2070800,0.5854,1.0,0.8032,1.0,0.8857,0.0,0.0
2025-03-03,62.09,62.09,61.76,61.96,1251000,0.5854,1.0,0.8032,1.0,0.8857,0.0,0.0
2025-03-04,61.89,62.03,61.56,61.76,2498900,0.5854,1.0,0.8032,1.0,0.8857,0.0,0.0
2025-03-05,61.76,62.29,61.76,61.76,1820200,0.556,1.0,0.82,1.0,0.9429,-1.0,0.0
2025-03-06,62.09,62.56,61.89,62.09,2357600,0.5223,0.0,0.775,1.0,0.8857,-1.0,0.0
2025-03-07,62.16,63.29,62.09,63.15,3999500,0.6057,0.0,0.7713,1.0,0.8857,-1.0,0.0
2025-03-10,64.02,64.68,63.82,64.28,4428800,0.6057,0.0,0.7713,1.0,0.8857,-1.0,0.0
2025-03-11,63.75,64.28,63.49,64.28,3640200,0.6057,0.0,0.7391,1.0,0.8857,-1.0,0.0
2025-03-12,65.57,68.16,65.18,66.27,7560300,0.67,1.0,0.6473,1.0,0.5429,-0.84,0.0
2025-03-13,66.77,66.77,64.78,65.08,4496300,0.67,1.0,0.6473,1.0,0.5429,-0.84,0.0
2025-03-14,64.98,66.37,64.98,65.57,4920600,0.67,1.0,0.6473,1.0,0.5429,-0.84,0.0
2025-03-17,65.57,66.87,65.57,66.87,4940800,0.6806,0.8545,0.6705,1.0,0.5429,-0.84,0.0
2025-03-18,67.36,67.36,66.37,66.37,3656000,0.6806,0.8545,0.6705,1.0,0.5429,-0.84,0.0
2025-03-19,66.77,66.77,66.07,66.07,3674000,0.6806,0.8545,0.6705,1.0,0.5429,-0.84,0.0
2025-03-20,66.07,66.57,65.77,66.37,1688900,0.6806,0.8545,0.6705,1.0,0.5429,-0.84,0.0
2025-03-21,66.57,66.57,65.57,65.57,1701500,0.6806,0.8545,0.6705,1.0,0.5429,-0.84,0.0
2025-03-24,65.87,66.07,65.08,66.07,1977600,0.6806,0.8545,0.6705,1.0,0.5429,-0.84,0.0
2025-03-25,66.07,66.17,65.77,65.77,2028100,0.6806,0.8545,0.6705,1.0,0.5429,-0.84,0.0
2025-03-26,65.97,66.17,65.38,65.38,1507400,0.8353,0.8545,0.7646,1.0,0.5429,-0.84,0.0
2025-03-27,65.38,65.48,65.08,65.08,901500,0.8353,0.8545,0.7646,1.0,0.5429,-0.84,0.0
2025-03-28,65.08,65.28,64.38,64.38,1650600,0.8628,0.8364,0.6039,1.0,0.5429,-0.88,0.0
2025-03-31,64.28,64.78,63.59,63.59,1771900,0.8628,0.8364,0.6039,1.0,0.5429,-0.88,0.0
2025-04-01,64.28,64.88,63.59,64.08,1715200,0.8628,0.8364,0.6039,1.0,0.5429,-0.88,0.0
2025-04-02,64.58,65.57,64.18,64.38,2330700,0.8628,0.8364,0.6039,1.0,0.5429,-0.88,0.0
2025-04-03,63.59,63.99,59.91,59.91,9806100,0.8628,0.8364,0.6039,1.0,0.5429,-0.88,0.0
2025-04-04,56.33,59.61,55.84,59.61,11887700,0.8628,0.8364,0.6039,1.0,0.5429,-0.88,0.0
2025-04-08,59.41,59.41,55.44,55.44,7181200,0.8267,0.6773,0.5747,1.0,0.5429,-0.88,0.0
2025-04-09,51.67,59.32,51.67,52.16,8995800,0.8267,0.6773,0.5747,1.0,0.5429,-0.88,0.0
2025-04-10,55.74,55.74,55.74,55.74,174400,0.7084,0.6811,0.5747,1.0,0.4286,-0.88,0.0
2025-04-11,59.41,59.51,57.63,59.41,8059500,0.6985,0.6811,0.5039,1.0,0.2,-0.88,0.0
2025-04-14,59.61,59.61,58.32,58.92,3619500,0.6985,0.6811,0.5039,1.0,0.2,-0.88,0.0
2025-04-15,58.72,60.51,57.92,59.61,5633100,0.6985,0.6811,0.5039,1.0,0.2,-0.88,0.0
2025-04-16,59.32,59.91,58.62,58.92,2625800,0.6985,0.6811,0.5039,1.0,0.2,-0.88,0.0
2025-04-17,58.92,58.92,57.73,57.73,3151800,0.6678,0.6811,0.4046,0.0,0.2,-0.84,0.0
2025-04-18,58.32,59.22,57.73,57.73,2165400,0.6678,0.6811,0.4046,0.0,0.2,-0.84,0.0
2025-04-21,58.12,58.52,57.73,57.83,1290500,0.6302,0.6811,0.3167,0.0,0.2,-0.76,0.0
2025-04-22,57.73,58.42,54.35,58.12,3850700,0.6302,0.6811,0.3167,0.0,0.2,-0.76,0.0
2025-04-23,59.02,59.02,57.63,57.63,1928700,0.6302,0.6811,0.3167,0.0,0.2,-0.76,0.0
2025-04-24,57.83,58.22,57.63,57.83,1861200,0.6447,0.6014,0.4967,0.0,0.2,-1.0,0.0
2025-04-25,57.83,58.62,57.13,57.13,3682000,0.6447,0.6014,0.4967,0.0,0.2,-1.0,0.0
2025-04-28,57.33,57.92,57.13,57.13,1654600,0.6447,0.6014,0.4967,0.0,0.2,-1.0,0.0
2025-04-29,57.33,58.12,56.93,56.93,2432200,0.6226,0.5655,0.4,0.0,0.2,-1.0,0.0
2025-05-05,57.13,57.63,56.63,56.73,2101500,0.6226,0.5655,0.4,0.0,0.2,-1.0,0.0
2025-05-06,56.93,57.63,56.63,56.63,2992900,0.6226,0.5655,0.4,0.0,0.2,-1.0,0.0
2025-05-07,56.73,57.13,56.63,56.63,2415400,0.6226,0.5655,0.4,0.0,0.2,-1.0,0.0
2025-05-08,57.03,57.33,56.53,56.73,3022300,0.6226,0.5655,0.4,0.0,0.2,-1.0,0.0
2025-05-09,56.93,57.23,56.24,56.24,5827400,0.6226,0.5655,0.4,0.0,0.2,-1.0,0.0
2025-05-12,56.63,56.93,55.84,56.24,5992500,0.6226,0.5655,0.4,0.0,0.2,-1.0,0.0
2025-05-13,56.73,56.93,56.24,56.43,7392600,0.6226,0.5655,0.4,0.0,0.2,-1.0,0.0
2025-05-14,56.83,58.42,56.83,58.32,8014200,0.6226,0.5655,0.4,0.0,0.2,-1.0,0.0
2025-05-15,58.92,59.41,58.32,58.32,8070600,0.4968,0.4483,0.7,0.0,0.2,0.0,0.0
2025-05-16,58.42,58.62,57.13,57.13,8364800,0.4968,0.4483,0.7,0.0,0.2,0.0,0.0
2025-05-19,57.03,57.23,56.63,56.63,4784400,0.4968,0.4483,0.7,0.0,0.2,0.0,0.0
2025-05-20,56.63,57.03,56.43,56.73,3867000,0.4968,0.4483,0.7,0.0,0.2,0.0,0.0
2025-05-21,57.13,57.53,56.63,56.73,5161800,0.4968,0.4483,0.7,0.0,0.2,0.0,0.0
2025-05-22,56.73,57.03,56.53,56.53,3694300,0.4968,0.4483,0.7,0.0,0.2,0.0,0.0
2025-05-23,56.53,57.13,56.33,56.43,3546500,0.44,0.6966,1.0,0.0,0.2,0.0,0.0
2025-05-26,56.53,56.63,55.64,56.63,4728300,0.44,0.6966,1.0,0.0,0.2,0.0,0.0
2025-05-27,56.43,56.83,56.33,56.43,5548900,1.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-05-28,56.73,57.23,56.43,56.43,4950200,1.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-05-29,56.83,56.83,56.33,56.33,3904500,1.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-05-30,56.43,56.53,56.04,56.04,3934000,1.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-06-02,56.14,56.14,55.74,55.84,3225700,1.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-06-03,56.33,56.53,56.04,56.43,3364000,1.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-06-04,56.53,56.63,56.14,56.24,2690500,1.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-06-05,56.33,56.43,55.94,55.94,2783100,1.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-06-06,55.94,56.24,55.74,55.74,2531900,1.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-06-09,55.84,56.04,55.54,55.54,2223900,1.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-06-10,55.64,55.84,55.54,55.54,2231400,0.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-06-11,55.84,55.84,55.34,55.34,2295800,0.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-06-12,55.64,55.74,55.34,55.64,2560800,0.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-06-13,55.54,56.73,55.24,55.84,5364900,0.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-06-16,55.84,56.33,55.84,56.24,4336600,0.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-06-17,56.53,57.13,56.43,56.83,5159800,0.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-06-18,56.83,56.93,56.14,56.33,3421100,0.0,0.0,1.0,1.0,0.0,0.2,0.0
2025-06-19,56.33,56.63,56.14,56.24,2368700,0.0,0.0,1.0,1.0,0.0,0.6,0.0
2025-06-20,56.33,56.83,56.14,56.73,6886500,0.0,0.0,1.0,1.0,0.0,0.6,0.0
2025-06-23,56.33,56.53,56.14,56.24,2480600,0.0,0.0,1.0,1.0,0.0,0.6,0.0
2025-06-24,56.53,56.73,56.24,56.24,3507600,0.0,0.0,1.0,1.0,0.0,0.6,0.0
2025-06-25,56.43,56.53,56.24,56.24,2739800,0.0,0.0,1.0,1.0,0.0,0.6,0.0
2025-06-26,56.33,56.43,56.04,56.04,2842900,0.0,0.0,1.0,1.0,0.0,0.6,0.0
2025-06-27,56.24,56.93,56.04,56.33,4082600,0.0,0.0,1.0,1.0,0.0,0.6,0.0
2025-06-30,56.63,56.83,56.53,56.63,2952200,0.0,0.0,1.0,1.0,0.0,0.6,0.0
2025-07-01,56.83,58.42,56.73,57.83,10049500,0.0,0.0,1.0,1.0,0.0,0.6,0.0
2025-07-02,57.92,58.22,57.33,57.63,2913600,0.0,0.0,1.0,1.0,0.0,0.6,0.0
2025-07-03,57.73,58.42,57.33,57.53,7395300,0.0,0.0,1.0,1.0,0.0,0.6,0.0
2025-07-04,57.53,58.42,57.43,58.02,4849800,0.0,0.0,1.0,1.0,0.0,0.6,0.0
2025-07-07,58.12,58.52,57.83,58.22,8056200,0.0,0.0,1.0,1.0,0.0,0.6,0.0
2025-07-08,58.42,59.12,58.22,58.62,10394500,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-07-09,59.02,61.4,59.02,61.1,16449700,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-07-10,61.4,61.4,60.61,61.0,8152900,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2025-07-11,61.1,62.69,61.1,62.3,12701900,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2025-07-14,62.49,62.49,60.61,62.0,6475000,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2025-07-15,62.0,62.2,61.0,61.0,6315400,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2025-07-16,61.0,61.7,60.71,61.4,7603200,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2025-07-17,61.4,62.3,61.4,61.8,9992700,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2025-07-18,61.9,62.2,61.4,61.5,6915300,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2025-07-21,61.8,62.3,60.91,60.91,6138200,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2025-07-22,60.91,61.8,60.51,61.8,4902600,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2025-07-23,62.1,62.2,61.4,61.7,5087300,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2025-07-24,61.8,63.09,61.5,61.7,8710200,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2025-07-25,61.7,62.1,61.5,61.6,4978400,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2025-07-28,61.8,62.59,61.7,62.4,10484700,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2025-07-29,62.79,62.79,60.61,60.61,10595600,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2025-07-30,60.61,61.5,60.01,60.51,7271000,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2025-07-31,61.1,61.3,59.71,59.81,6066900,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2025-08-01,59.91,60.21,59.32,59.81,4751600,1.0,0.0,1.0,0.9512,0.0,0.6,1.0
2025-08-04,59.71,61.0,59.61,60.71,4462400,1.0,0.0,1.0,0.9512,0.0,0.6,1.0
2025-08-05,61.1,63.29,60.81,61.1,18590000,1.0,0.0,1.0,0.9512,0.0,0.6,1.0
2025-08-06,61.7,62.4,61.5,61.9,4677500,1.0,0.0,1.0,0.9512,0.0,0.6,1.0
2025-08-07,62.49,62.49,60.91,61.3,9498700,1.0,0.0,1.0,0.9512,0.0,0.6,1.0
2025-08-08,61.8,62.89,61.2,61.5,10679800,1.0,0.0,1.0,0.9512,0.0,0.6,1.0
2025-08-11,61.7,62.79,61.7,62.1,7266300,1.0,0.1333,0.6,0.9512,0.2,0.6,1.0
2025-08-12,62.4,64.38,62.3,62.59,12129000,1.0,0.1333,0.6,0.9512,0.2,0.6,1.0
2025-08-13,63.09,63.19,61.6,62.1,7519800,1.0,0.1333,0.6,0.9512,0.2,0.6,1.0
2025-08-14,63.29,65.87,62.89,64.78,19003100,1.0,0.1333,0.6,0.9512,0.2,0.6,1.0
2025-08-15,66.97,67.07,63.79,63.89,16667800,1.0,0.1333,0.6,0.9512,0.2,0.6,1.0
2025-08-18,64.38,65.18,63.59,64.08,8297300,1.0,0.1333,0.6,0.9512,0.2,0.6,1.0
2025-08-19,64.08,64.98,63.79,63.79,9191400,1.0,0.1333,0.6,0.9512,0.2,0.6,1.0
2025-08-20,64.08,64.18,61.8,62.59,10537600,1.0,0.1333,0.6,0.9512,0.2,0.6,1.0
2025-08-21,62.89,64.58,62.89,63.79,9639300,1.0,0.5667,0.6,0.9512,0.5333,0.2,1.0
2025-08-22,63.59,66.77,63.29,64.18,18944300,1.0,0.3111,0.6,0.9512,0.5333,0.2,1.0
2025-08-25,65.38,65.38,62.99,63.19,7750800,1.0,0.3111,0.6,0.9512,0.5333,0.2,1.0
2025-08-26,63.19,64.58,62.49,64.18,7988400,1.0,0.3111,0.6,0.9512,0.5333,0.2,1.0
2025-08-27,64.58,68.65,64.58,68.65,31048100,0.938,0.3693,0.7333,0.9675,0.4862,0.2,1.0
2025-08-28,69.05,70.15,68.26,68.56,8799400,0.8519,0.4554,0.7333,0.9675,0.4862,0.2,1.0
2025-08-29,68.75,69.65,68.06,68.16,14696100,0.8519,0.4554,0.7333,0.9675,0.4862,0.2,1.0
2025-09-03,68.36,68.36,66.57,66.57,14216900,0.8519,0.4554,0.7333,0.9675,0.4862,0.2,1.0
2025-09-04,67.07,68.56,66.47,68.46,8942100,0.8519,0.4554,0.7333,0.9675,0.4862,0.2,1.0
2025-09-05,69.05,69.15,67.07,67.07,11047800,0.8519,0.4554,0.7333,0.9675,0.4862,0.2,1.0
2025-09-08,66.67,67.07,64.88,64.88,11249800,0.8519,0.4554,0.7333,0.9675,0.4862,0.2,1.0
2025-09-09,65.08,65.77,64.08,64.48,6192300,0.8519,0.4033,0.7333,0.9675,0.4147,0.2,1.0
2025-09-10,65.18,65.57,64.38,65.38,5006400,0.8519,0.4033,0.7333,0.9675,0.4147,0.2,1.0
2025-09-11,65.18,65.57,63.79,65.28,6349100,0.8519,0.4033,0.7333,0.9675,0.4147,0.2,1.0
2025-09-12,65.77,65.77,64.58,65.38,5694200,0.8519,0.4033,0.7333,0.9675,0.4147,0.2,1.0
2025-09-15,65.57,65.57,65.08,65.38,5367400,0.8519,0.4033,0.7333,0.9675,0.4147,0.2,1.0
2025-09-16,65.57,66.17,65.18,65.18,6765400,0.8149,0.4033,0.7333,1.0,0.4147,0.2,0.0
2025-09-17,65.08,65.38,64.38,64.38,5627200,0.8149,0.4033,0.7333,1.0,0.4147,0.2,0.0
2025-09-18,64.48,64.48,63.19,63.49,8783400,0.8149,0.4033,0.7333,1.0,0.4147,0.2,0.0
2025-09-19,63.79,64.08,62.59,62.59,6932700,0.6759,0.4543,0.8,1.0,0.4147,0.2,0.0
2025-09-22,62.59,62.79,61.4,61.6,6061300,0.6759,0.4543,0.8,1.0,0.4147,0.2,0.0
2025-09-23,62.0,62.69,61.8,61.8,3267800,0.6759,0.4543,0.8,1.0,0.4147,0.2,0.0
2025-09-24,62.0,62.3,61.4,62.3,3879200,0.6759,0.5078,1.0,1.0,0.4862,0.2,0.0
2025-09-25,62.89,62.99,62.3,62.59,3870300,0.7188,0.4638,1.0,1.0,0.4862,0.2,0.0
2025-09-26,62.79,62.99,62.49,62.59,3981900,0.7076,0.4638,1.0,1.0,0.4862,0.2,0.0
2025-09-29,62.49,62.49,62.0,62.2,2782900,0.7076,0.4638,1.0,1.0,0.4862,0.2,0.0
2025-09-30,62.4,62.49,61.4,61.6,4104100,0.7076,0.4638,1.0,1.0,0.4862,0.2,0.0
2025-10-01,62.3,62.3,61.6,62.0,3022000,0.7219,0.4808,1.0,1.0,0.6147,0.2,0.0
2025-10-02,62.0,62.69,61.7,61.7,3657500,0.7219,0.4808,1.0,1.0,0.6147,0.2,0.0
2025-10-03,62.0,62.0,61.4,61.7,2821100,0.7219,0.4808,1.0,1.0,0.6147,0.2,0.0
2025-10-06,62.8,64.0,62.8,64.0,7461700,0.6822,0.4067,1.0,1.0,0.5307,0.2,0.0
2025-10-07,64.1,64.1,63.3,63.7,4229300,0.6292,0.5078,1.0,1.0,0.5307,0.2,0.0
2025-10-08,64.2,64.9,63.6,64.6,8113800,0.6822,0.5078,1.0,1.0,0.648,0.2,0.0
2025-10-09,64.5,65.2,63.8,63.8,5734200,0.6822,0.5078,1.0,1.0,0.648,0.2,0.0
2025-10-10,63.9,64.4,63.6,64.2,4985600,0.6705,0.5006,1.0,0.0,0.7333,0.2,0.0
2025-10-13,63.4,63.8,62.8,63.1,7992500,0.7031,0.4257,1.0,0.0,0.7333,0.2,0.0
2025-10-14,63.5,64.0,62.9,63.1,7008900,0.7526,0.5006,1.0,1.0,0.7333,0.2,0.0
2025-10-15,63.1,63.4,62.5,62.5,5218800,0.7526,0.5006,1.0,1.0,0.7333,0.2,0.0
2025-10-16,62.7,63.0,62.5,62.9,4634400,0.7526,0.5006,1.0,1.0,0.7333,0.2,0.0
2025-10-17,62.9,62.9,61.8,61.9,5405900,0.7526,0.5006,1.0,1.0,0.7333,0.2,0.0
2025-10-20,61.8,62.2,58.6,59.4,12115600,0.7526,0.5006,1.0,1.0,0.7333,0.2,0.0
2025-10-21,59.7,60.7,59.3,59.3,8416700,0.7526,0.59,1.0,1.0,1.0,0.2,0.0
2025-10-22,60.1,60.2,58.5,59.6,4664800,0.7526,0.59,1.0,1.0,1.0,0.2,0.0
2025-10-23,58.9,60.3,58.9,59.8,4227100,0.7526,0.59,1.0,1.0,1.0,0.2,0.0
2025-10-24,59.8,59.9,58.8,59.5,4372700,0.7526,0.59,1.0,1.0,1.0,0.2,0.0
2025-10-27,60.0,60.0,59.2,59.2,2640000,0.7526,0.59,1.0,1.0,1.0,0.2,0.0
2025-10-28,59.2,60.2,59.1,60.0,2789700,0.7526,0.59,1.0,1.0,1.0,0.2,0.0
2025-10-29,60.0,61.0,59.8,60.7,3716000,0.7526,0.59,1.0,1.0,1.0,0.2,0.0
2025-10-30,61.0,61.2,60.3,60.6,1946600,0.7526,0.59,1.0,1.0,1.0,0.2,0.0
2025-10-31,60.8,60.8,59.6,59.6,2117800,0.8791,0.5333,1.0,1.0,1.0,0.2,0.0
2025-11-03,60.0,60.3,59.3,59.3,2800100,0.8791,0.5333,1.0,1.0,1.0,0.2,0.0
2025-11-04,59.2,60.4,59.1,60.1,2952400,0.8791,0.5333,1.0,1.0,1.0,0.2,0.0
2025-11-05,60.0,61.1,59.9,60.8,4601700,0.8791,0.5333,1.0,1.0,1.0,0.2,0.0
2025-11-06,60.9,61.3,60.2,60.3,2821200,0.8656,0.7,1.0,1.0,1.0,0.2,0.0
2025-11-07,60.0,60.0,59.0,59.3,3586300,0.9407,0.7,1.0,1.0,1.0,0.2,0.0
2025-11-10,59.4,59.7,58.8,58.8,2316500,0.9407,0.7,1.0,1.0,1.0,0.2,0.0
2025-11-11,59.1,59.6,58.8,58.9,2540900,0.9407,0.7,1.0,1.0,1.0,0.2,0.0
2025-11-12,59.1,59.7,59.0,59.5,2012700,1.0,0.8,1.0,1.0,1.0,0.0,0.0
2025-11-13,59.5,60.0,59.2,59.8,2113500,0.8865,0.8,1.0,1.0,1.0,0.0,1.0
2025-11-14,59.8,60.4,59.4,60.0,2069600,0.8865,0.8,1.0,1.0,1.0,0.0,1.0
2025-11-17,60.0,60.4,59.9,60.2,1585600,0.8865,0.8,1.0,1.0,1.0,0.0,1.0
2025-11-18,60.4,60.4,59.8,59.9,2158800,0.8865,0.8,1.0,1.0,1.0,0.0,1.0
2025-11-19,59.9,60.1,59.3,59.4,2896200,0.8298,0.8,1.0,1.0,0.0,0.0,1.0
2025-11-20,59.6,59.7,59.2,59.4,2259400,0.8298,0.8,1.0,1.0,0.0,0.0,1.0
2025-11-21,59.1,59.2,58.7,59.0,3452400,0.8298,0.8,1.0,1.0,0.0,0.0,1.0
2025-11-24,59.0,59.3,58.7,58.8,2025600,0.8298,0.8,1.0,1.0,0.0,0.0,1.0
2025-11-25,58.9,59.0,58.2,58.2,2755000,0.6596,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-26,58.5,58.6,57.8,58.1,5371200,0.6596,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-27,58.2,58.5,57.9,57.9,3113500,0.6596,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-28,58.0,58.1,57.4,57.4,3534300,0.6596,0.0,0.0,1.0,0.0,1.0,1.0
